Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950


Dataset:NICO	 0.1350	 0.0166	 0.1405	 0.1170	 0.1032	 0.1349	 0.0044	 Time:21.5302

Dataset:NICO	 0.1110	 0.0117	 0.1120	 0.1798	 0.0999	 0.8967	 0.0003	 Time:22.4987

Dataset:NICO	 0.1095	 0.0109	 0.1105	 0.1801	 0.0999	 0.9130	 0.0003	 Time:23.3417

Dataset:NICO	 0.1103	 0.0122	 0.1110	 0.1802	 0.0999	 0.9187	 0.0003	 Time:27.1273

Dataset:NICO	 0.1015	 0.0050	 0.1025	 0.1814	 0.0998	 0.9950	 0.0000	 Time:24.8039

Dataset:NICO	 0.1013	 0.0055	 0.1027	 0.1814	 0.0998	 0.9945	 0.0000	 Time:28.8195

Dataset:NICO	 0.1015	 0.0059	 0.1030	 0.1814	 0.0998	 0.9940	 0.0000	 Time:21.4499

Dataset:NICO	 0.1020	 0.0059	 0.1030	 0.1813	 0.0998	 0.9940	 0.0000	 Time:20.8394

Dataset:NICO	 0.1017	 0.0059	 0.1030	 0.1814	 0.0998	 0.9940	 0.0000	 Time:24.8179

Dataset:NICO	 0.1355	 0.0321	 0.1395	 0.1669	 0.1012	 0.4774	 0.0027	 Time:14.9000

Dataset:NICO	 0.1378	 0.0237	 0.1405	 0.1639	 0.1015	 0.4253	 0.0033	 Time:14.5975

